 Source IP, Source Port, Label,count
192.168.10.9,2736,BENIGN,3
192.168.10.17,18190,BENIGN,3
192.168.10.17,3275,BENIGN,3
192.168.10.8,1776,BENIGN,3
192.168.10.17,18713,BENIGN,3
192.168.10.8,63552,BENIGN,3
192.168.10.19,61739,BENIGN,3
192.168.10.9,3026,BENIGN,3
192.168.10.19,61741,BENIGN,3
192.168.10.17,18697,BENIGN,3
192.168.10.17,18694,BENIGN,3
192.168.10.8,1780,BENIGN,3
192.168.10.17,18689,BENIGN,3
192.168.10.17,2105,BENIGN,3
192.168.10.19,61751,BENIGN,3
192.168.10.8,1778,BENIGN,3
192.168.10.17,2109,BENIGN,3
192.168.10.17,18669,BENIGN,3
192.168.10.9,3024,BENIGN,3
192.168.10.17,2117,BENIGN,3
192.168.10.9,3022,BENIGN,3
192.168.10.9,3020,BENIGN,3
192.168.10.17,18664,BENIGN,3
192.168.10.8,63561,BENIGN,3
192.168.10.17,2140,BENIGN,3
192.168.10.17,2100,BENIGN,3
192.168.10.17,2090,BENIGN,3
192.168.10.9,3029,BENIGN,3
192.168.10.8,63544,BENIGN,3
192.168.10.9,3046,BENIGN,3
192.168.10.19,61707,BENIGN,3
192.168.10.17,2045,BENIGN,3
192.168.10.8,1783,BENIGN,3
192.168.10.9,3038,BENIGN,3
192.168.10.8,63542,BENIGN,3
192.168.10.8,63543,BENIGN,3
192.168.10.17,2061,BENIGN,3
192.168.10.17,2062,BENIGN,3
192.168.10.17,18752,BENIGN,3
192.168.10.9,3030,BENIGN,3
192.168.10.19,61723,BENIGN,3
192.168.10.17,2063,BENIGN,3
192.168.10.8,1782,BENIGN,3
192.168.10.9,3034,BENIGN,3
192.168.10.9,3033,BENIGN,3
192.168.10.19,61729,BENIGN,3
192.168.10.17,18736,BENIGN,3
192.168.10.17,18731,BENIGN,3
192.168.10.17,2080,BENIGN,3
192.168.10.19,61761,BENIGN,3
192.168.10.9,3018,BENIGN,3
192.168.10.8,1766,BENIGN,3
192.168.10.17,2149,BENIGN,3
192.168.10.9,2991,BENIGN,3
192.168.10.9,2985,BENIGN,3
192.168.10.8,63579,BENIGN,3
192.168.10.17,2277,BENIGN,3
192.168.10.17,2282,BENIGN,3
192.168.10.8,1771,BENIGN,3
192.168.10.17,2300,BENIGN,3
192.168.10.17,2303,BENIGN,3
192.168.10.9,2981,BENIGN,3
192.168.10.9,2980,BENIGN,3
192.168.10.17,2312,BENIGN,3
192.168.10.17,18577,BENIGN,3
192.168.10.8,63582,BENIGN,3
192.168.10.9,2978,BENIGN,3
192.168.10.8,1769,BENIGN,3
192.168.10.9,2977,BENIGN,3
192.168.10.9,2976,BENIGN,3
192.168.10.9,2975,BENIGN,3
192.168.10.17,18561,BENIGN,3
192.168.10.17,18553,BENIGN,3
192.168.10.17,2335,BENIGN,3
192.168.10.17,2248,BENIGN,3
192.168.10.9,2993,BENIGN,3
192.168.10.17,18595,BENIGN,3
192.168.10.17,2181,BENIGN,3
192.168.10.8,63567,BENIGN,3
192.168.10.9,3017,BENIGN,3
192.168.10.17,2161,BENIGN,3
192.168.10.8,1775,BENIGN,3
192.168.10.17,2167,BENIGN,3
192.168.10.19,61785,BENIGN,3
192.168.10.17,2171,BENIGN,3
192.168.10.17,2177,BENIGN,3
192.168.10.8,1773,BENIGN,3
192.168.10.8,1772,BENIGN,3
192.168.10.9,2994,BENIGN,3
192.168.10.9,3009,BENIGN,3
192.168.10.17,2187,BENIGN,3
192.168.10.17,2192,BENIGN,3
192.168.10.17,2195,BENIGN,3
192.168.10.17,2228,BENIGN,3
192.168.10.9,2997,BENIGN,3
192.168.10.17,18597,BENIGN,3
192.168.10.17,2234,BENIGN,3
192.168.10.9,2996,BENIGN,3
192.168.10.9,3048,BENIGN,3
192.168.10.9,3049,BENIGN,3
192.168.10.19,61706,BENIGN,3
192.168.10.8,1784,BENIGN,3
192.168.10.17,1642,BENIGN,3
192.168.10.8,1807,BENIGN,3
192.168.10.8,1806,BENIGN,3
192.168.10.9,3150,BENIGN,3
192.168.10.8,63508,BENIGN,3
192.168.10.9,3144,BENIGN,3
192.168.10.17,1684,BENIGN,3
192.168.10.9,3137,BENIGN,3
192.168.10.17,1692,BENIGN,3
192.168.10.8,63510,BENIGN,3
192.168.10.8,63511,BENIGN,3
192.168.10.17,18899,BENIGN,3
192.168.10.19,61636,BENIGN,3
192.168.10.9,3133,BENIGN,3
192.168.10.9,3130,BENIGN,3
192.168.10.17,1720,BENIGN,3
192.168.10.8,1798,BENIGN,3
192.168.10.17,1723,BENIGN,3
192.168.10.17,18862,BENIGN,3
192.168.10.17,18860,BENIGN,3
192.168.10.17,1735,BENIGN,3
192.168.10.9,3151,BENIGN,3
192.168.10.17,1639,BENIGN,3
192.168.10.8,1809,BENIGN,3
192.168.10.9,3167,BENIGN,3
192.168.10.17,18990,BENIGN,3
192.168.10.9,3174,BENIGN,3
192.168.10.9,3171,BENIGN,3
192.168.10.9,3170,BENIGN,3
192.168.10.9,3168,BENIGN,3
192.168.10.17,18967,BENIGN,3
192.168.10.17,1552,BENIGN,3
192.168.10.17,18966,BENIGN,3
192.168.10.17,1557,BENIGN,3
192.168.10.17,1561,BENIGN,3
192.168.10.17,1638,BENIGN,3
192.168.10.17,1590,BENIGN,3
192.168.10.9,3157,BENIGN,3
192.168.10.17,1624,BENIGN,3
192.168.10.17,18951,BENIGN,3
192.168.10.8,1813,BENIGN,3
192.168.10.9,3156,BENIGN,3
192.168.10.17,18932,BENIGN,3
192.168.10.8,63506,BENIGN,3
192.168.10.9,3154,BENIGN,3
192.168.10.17,1743,BENIGN,3
192.168.10.8,1797,BENIGN,3
192.168.10.17,1762,BENIGN,3
192.168.10.17,1975,BENIGN,3
192.168.10.8,63534,BENIGN,3
192.168.10.17,18797,BENIGN,3
192.168.10.8,63536,BENIGN,3
192.168.10.9,3067,BENIGN,3
192.168.10.17,1961,BENIGN,3
192.168.10.17,18792,BENIGN,3
192.168.10.8,1785,BENIGN,3
192.168.10.17,1967,BENIGN,3
192.168.10.9,3065,BENIGN,3
192.168.10.9,3062,BENIGN,3
192.168.10.17,1925,BENIGN,3
192.168.10.17,1991,BENIGN,3
192.168.10.17,1997,BENIGN,3
192.168.10.17,2000,BENIGN,3
192.168.10.9,3058,BENIGN,3
192.168.10.9,3057,BENIGN,3
192.168.10.17,18786,BENIGN,3
192.168.10.9,3056,BENIGN,3
192.168.10.17,2018,BENIGN,3
192.168.10.17,2023,BENIGN,3
192.168.10.9,3069,BENIGN,3
192.168.10.9,3074,BENIGN,3
192.168.10.8,1796,BENIGN,3
192.168.10.9,3105,BENIGN,3
192.168.10.17,18848,BENIGN,3
192.168.10.17,1767,BENIGN,3
192.168.10.9,3117,BENIGN,3
192.168.10.19,61669,BENIGN,3
192.168.10.17,1773,BENIGN,3
192.168.10.17,1775,BENIGN,3
192.168.10.9,3114,BENIGN,3
192.168.10.17,1804,BENIGN,3
192.168.10.17,1813,BENIGN,3
192.168.10.9,3103,BENIGN,3
192.168.10.9,3076,BENIGN,3
192.168.10.17,18825,BENIGN,3
192.168.10.17,18817,BENIGN,3
192.168.10.17,1824,BENIGN,3
192.168.10.9,3089,BENIGN,3
192.168.10.17,1883,BENIGN,3
192.168.10.17,18808,BENIGN,3
192.168.10.9,3078,BENIGN,3
192.168.10.17,1914,BENIGN,3
192.168.10.8,1786,BENIGN,3
192.168.10.9,2974,BENIGN,3
192.168.10.17,2342,BENIGN,3
192.168.10.9,2737,BENIGN,3
192.168.10.19,61973,BENIGN,3
192.168.10.19,61950,BENIGN,3
192.168.10.17,3011,BENIGN,3
192.168.10.17,3013,BENIGN,3
192.168.10.17,3020,BENIGN,3
192.168.10.17,18311,BENIGN,3
192.168.10.9,2814,BENIGN,3
192.168.10.9,2813,BENIGN,3
192.168.10.17,18301,BENIGN,3
192.168.10.9,2812,BENIGN,3
192.168.10.9,2811,BENIGN,3
192.168.10.17,3034,BENIGN,3
192.168.10.9,2810,BENIGN,3
192.168.10.9,2807,BENIGN,3
192.168.10.9,2806,BENIGN,3
192.168.10.9,2805,BENIGN,3
192.168.10.8,63647,BENIGN,3
192.168.10.17,3053,BENIGN,3
192.168.10.9,2799,BENIGN,3
192.168.10.17,3071,BENIGN,3
192.168.10.9,2790,BENIGN,3
192.168.10.9,2789,BENIGN,3
192.168.10.17,3010,BENIGN,3
192.168.10.9,2816,BENIGN,3
192.168.10.17,3003,BENIGN,3
192.168.10.17,2946,BENIGN,3
192.168.10.9,2835,BENIGN,3
192.168.10.17,2918,BENIGN,3
192.168.10.9,2834,BENIGN,3
192.168.10.9,2832,BENIGN,3
192.168.10.19,61939,BENIGN,3
192.168.10.17,2941,BENIGN,3
192.168.10.9,2830,BENIGN,3
192.168.10.17,18366,BENIGN,3
192.168.10.8,63631,BENIGN,3
192.168.10.9,2829,BENIGN,3
192.168.10.17,2987,BENIGN,3
192.168.10.9,2828,BENIGN,3
192.168.10.9,2825,BENIGN,3
192.168.10.9,2824,BENIGN,3
192.168.10.17,2973,BENIGN,3
192.168.10.17,18358,BENIGN,3
192.168.10.8,63633,BENIGN,3
192.168.10.17,2974,BENIGN,3
192.168.10.9,2823,BENIGN,3
192.168.10.17,18350,BENIGN,3
192.168.10.9,2788,BENIGN,3
192.168.10.9,2786,BENIGN,3
192.168.10.9,2971,BENIGN,3
192.168.10.9,2785,BENIGN,3
192.168.10.9,2755,BENIGN,3
192.168.10.19,62014,BENIGN,3
192.168.10.9,2753,BENIGN,3
192.168.10.17,3211,BENIGN,3
192.168.10.9,2752,BENIGN,3
192.168.10.17,3214,BENIGN,3
192.168.10.9,2751,BENIGN,3
192.168.10.9,2749,BENIGN,3
192.168.10.8,63659,BENIGN,3
192.168.10.9,2748,BENIGN,3
192.168.10.17,3243,BENIGN,3
192.168.10.9,2746,BENIGN,3
192.168.10.17,18206,BENIGN,3
192.168.10.17,3248,BENIGN,3
192.168.10.9,2743,BENIGN,3
192.168.10.9,2742,BENIGN,3
192.168.10.9,2741,BENIGN,3
192.168.10.8,63669,BENIGN,3
192.168.10.17,3263,BENIGN,3
192.168.10.8,63672,BENIGN,3
192.168.10.17,3264,BENIGN,3
192.168.10.8,1726,BENIGN,3
192.168.10.17,18241,BENIGN,3
192.168.10.9,2756,BENIGN,3
192.168.10.9,2769,BENIGN,3
192.168.10.9,2784,BENIGN,3
192.168.10.9,2782,BENIGN,3
192.168.10.9,2780,BENIGN,3
192.168.10.9,2779,BENIGN,3
192.168.10.17,3121,BENIGN,3
192.168.10.17,3124,BENIGN,3
192.168.10.9,2777,BENIGN,3
192.168.10.9,2774,BENIGN,3
192.168.10.9,2773,BENIGN,3
192.168.10.17,3155,BENIGN,3
192.168.10.17,18243,BENIGN,3
192.168.10.9,2768,BENIGN,3
192.168.10.17,3163,BENIGN,3
192.168.10.9,2763,BENIGN,3
192.168.10.9,2762,BENIGN,3
192.168.10.9,2761,BENIGN,3
192.168.10.17,18260,BENIGN,3
192.168.10.9,2760,BENIGN,3
192.168.10.17,3196,BENIGN,3
192.168.10.9,2757,BENIGN,3
192.168.10.9,2836,BENIGN,3
192.168.10.9,2837,BENIGN,3
192.168.10.9,2838,BENIGN,3
192.168.10.8,63630,BENIGN,3
192.168.10.17,2412,BENIGN,3
192.168.10.9,2951,BENIGN,3
192.168.10.17,2427,BENIGN,3
192.168.10.17,2429,BENIGN,3
192.168.10.9,2950,BENIGN,3
192.168.10.17,2437,BENIGN,3
192.168.10.9,2946,BENIGN,3
192.168.10.9,2945,BENIGN,3
192.168.10.17,2453,BENIGN,3
192.168.10.9,2942,BENIGN,3
192.168.10.9,2939,BENIGN,3
192.168.10.17,2477,BENIGN,3
