 Source IP, Source Port, Label,count
192.168.10.12,17331,BENIGN,1
192.168.10.12,17338,BENIGN,1
192.168.10.12,17348,BENIGN,1
192.168.10.12,17350,BENIGN,1
192.168.10.12,17353,BENIGN,1
192.168.10.12,17354,BENIGN,1
192.168.10.12,17291,BENIGN,1
192.168.10.12,17289,BENIGN,1
192.168.10.12,17287,BENIGN,1
192.168.10.12,17259,BENIGN,1
192.168.10.12,17233,BENIGN,1
192.168.10.12,17239,BENIGN,1
192.168.10.12,17245,BENIGN,1
192.168.10.12,17246,BENIGN,1
192.168.10.12,17253,BENIGN,1
192.168.10.12,17254,BENIGN,1
192.168.10.12,17255,BENIGN,1
192.168.10.12,17256,BENIGN,1
192.168.10.12,17262,BENIGN,1
192.168.10.12,17282,BENIGN,1
192.168.10.12,17263,BENIGN,1
192.168.10.12,17264,BENIGN,1
192.168.10.12,17268,BENIGN,1
192.168.10.12,17272,BENIGN,1
192.168.10.12,17275,BENIGN,1
192.168.10.12,17279,BENIGN,1
192.168.10.12,17280,BENIGN,1
192.168.10.12,17281,BENIGN,1
192.168.10.12,17356,BENIGN,1
192.168.10.12,17358,BENIGN,1
192.168.10.12,17364,BENIGN,1
192.168.10.12,17469,BENIGN,1
192.168.10.12,17444,BENIGN,1
192.168.10.12,17445,BENIGN,1
192.168.10.12,17447,BENIGN,1
192.168.10.12,17448,BENIGN,1
192.168.10.12,17452,BENIGN,1
192.168.10.12,17459,BENIGN,1
192.168.10.12,17462,BENIGN,1
192.168.10.12,17463,BENIGN,1
192.168.10.12,17471,BENIGN,1
192.168.10.12,17434,BENIGN,1
192.168.10.12,17473,BENIGN,1
192.168.10.12,17475,BENIGN,1
192.168.10.12,17485,BENIGN,1
192.168.10.12,17486,BENIGN,1
192.168.10.12,17489,BENIGN,1
192.168.10.12,17492,BENIGN,1
192.168.10.12,17498,BENIGN,1
192.168.10.12,17505,BENIGN,1
192.168.10.12,17437,BENIGN,1
192.168.10.12,17432,BENIGN,1
192.168.10.12,17366,BENIGN,1
192.168.10.12,17393,BENIGN,1
192.168.10.12,17367,BENIGN,1
192.168.10.12,17372,BENIGN,1
192.168.10.12,17373,BENIGN,1
192.168.10.12,17375,BENIGN,1
192.168.10.12,17381,BENIGN,1
192.168.10.12,17385,BENIGN,1
192.168.10.12,17386,BENIGN,1
192.168.10.12,17390,BENIGN,1
192.168.10.12,17394,BENIGN,1
192.168.10.12,17426,BENIGN,1
192.168.10.12,17398,BENIGN,1
192.168.10.12,17400,BENIGN,1
192.168.10.12,17402,BENIGN,1
192.168.10.12,17405,BENIGN,1
192.168.10.12,17416,BENIGN,1
192.168.10.12,17417,BENIGN,1
192.168.10.12,17421,BENIGN,1
192.168.10.12,17424,BENIGN,1
192.168.10.12,17231,BENIGN,1
192.168.10.12,17230,BENIGN,1
192.168.10.12,17227,BENIGN,1
192.168.10.12,17030,BENIGN,1
192.168.10.12,17008,BENIGN,1
192.168.10.12,17009,BENIGN,1
192.168.10.12,17011,BENIGN,1
192.168.10.12,17013,BENIGN,1
192.168.10.12,17015,BENIGN,1
192.168.10.12,17018,BENIGN,1
192.168.10.12,17024,BENIGN,1
192.168.10.12,17026,BENIGN,1
192.168.10.12,17034,BENIGN,1
192.168.10.12,16999,BENIGN,1
192.168.10.12,17040,BENIGN,1
192.168.10.12,17045,BENIGN,1
192.168.10.12,17047,BENIGN,1
192.168.10.12,17049,BENIGN,1
192.168.10.12,17051,BENIGN,1
192.168.10.12,17056,BENIGN,1
192.168.10.12,17062,BENIGN,1
192.168.10.12,17076,BENIGN,1
192.168.10.12,17007,BENIGN,1
192.168.10.12,16990,BENIGN,1
192.168.10.12,17083,BENIGN,1
192.168.10.12,16941,BENIGN,1
192.168.10.12,16911,BENIGN,1
192.168.10.12,16914,BENIGN,1
192.168.10.12,16915,BENIGN,1
192.168.10.12,16916,BENIGN,1
192.168.10.12,16922,BENIGN,1
192.168.10.12,16926,BENIGN,1
192.168.10.12,16934,BENIGN,1
192.168.10.12,16937,BENIGN,1
192.168.10.12,16945,BENIGN,1
192.168.10.12,16985,BENIGN,1
192.168.10.12,16959,BENIGN,1
192.168.10.12,16962,BENIGN,1
192.168.10.12,16966,BENIGN,1
192.168.10.12,16967,BENIGN,1
192.168.10.12,16971,BENIGN,1
192.168.10.12,16973,BENIGN,1
192.168.10.12,16976,BENIGN,1
192.168.10.12,16977,BENIGN,1
192.168.10.12,17081,BENIGN,1
192.168.10.12,17086,BENIGN,1
192.168.10.12,17226,BENIGN,1
192.168.10.12,17209,BENIGN,1
192.168.10.12,17184,BENIGN,1
192.168.10.12,17187,BENIGN,1
192.168.10.12,17192,BENIGN,1
192.168.10.12,17193,BENIGN,1
192.168.10.12,17196,BENIGN,1
192.168.10.12,17197,BENIGN,1
192.168.10.12,17201,BENIGN,1
192.168.10.12,17203,BENIGN,1
192.168.10.12,17214,BENIGN,1
192.168.10.12,17178,BENIGN,1
192.168.10.12,17215,BENIGN,1
192.168.10.12,17218,BENIGN,1
192.168.10.12,17219,BENIGN,1
192.168.10.12,17220,BENIGN,1
192.168.10.12,17221,BENIGN,1
192.168.10.12,17222,BENIGN,1
192.168.10.12,17223,BENIGN,1
192.168.10.12,17224,BENIGN,1
192.168.10.12,17183,BENIGN,1
192.168.10.12,17177,BENIGN,1
192.168.10.12,17102,BENIGN,1
192.168.10.12,17143,BENIGN,1
192.168.10.12,17110,BENIGN,1
192.168.10.12,17115,BENIGN,1
192.168.10.12,17116,BENIGN,1
192.168.10.12,17120,BENIGN,1
192.168.10.12,17123,BENIGN,1
192.168.10.12,17132,BENIGN,1
192.168.10.12,17137,BENIGN,1
192.168.10.12,17140,BENIGN,1
192.168.10.12,17144,BENIGN,1
192.168.10.12,17176,BENIGN,1
192.168.10.12,17154,BENIGN,1
192.168.10.12,17157,BENIGN,1
192.168.10.12,17161,BENIGN,1
192.168.10.12,17164,BENIGN,1
192.168.10.12,17168,BENIGN,1
192.168.10.12,17169,BENIGN,1
192.168.10.12,17171,BENIGN,1
192.168.10.12,17173,BENIGN,1
192.168.10.12,13822,BENIGN,1
192.168.10.12,13816,BENIGN,1
192.168.10.12,18784,BENIGN,1
192.168.10.12,10465,BENIGN,1
192.168.10.12,10528,BENIGN,1
192.168.10.12,10529,BENIGN,1
192.168.10.12,10531,BENIGN,1
192.168.10.12,10532,BENIGN,1
192.168.10.12,10534,BENIGN,1
192.168.10.12,10539,BENIGN,1
192.168.10.12,10544,BENIGN,1
192.168.10.12,10545,BENIGN,1
192.168.10.12,10557,BENIGN,1
192.168.10.12,10560,BENIGN,1
192.168.10.12,10563,BENIGN,1
192.168.10.12,10568,BENIGN,1
192.168.10.12,10569,BENIGN,1
192.168.10.12,10573,BENIGN,1
192.168.10.12,10576,BENIGN,1
192.168.10.12,10578,BENIGN,1
192.168.10.12,10588,BENIGN,1
192.168.10.12,10592,BENIGN,1
192.168.10.12,10597,BENIGN,1
192.168.10.12,10525,BENIGN,1
192.168.10.12,10524,BENIGN,1
192.168.10.12,10523,BENIGN,1
192.168.10.12,10494,BENIGN,1
192.168.10.12,10472,BENIGN,1
192.168.10.12,10479,BENIGN,1
192.168.10.12,10481,BENIGN,1
192.168.10.12,10482,BENIGN,1
192.168.10.12,10483,BENIGN,1
192.168.10.12,10484,BENIGN,1
192.168.10.12,10486,BENIGN,1
192.168.10.12,10493,BENIGN,1
192.168.10.12,10497,BENIGN,1
192.168.10.12,10519,BENIGN,1
192.168.10.12,10500,BENIGN,1
192.168.10.12,10502,BENIGN,1
192.168.10.12,10503,BENIGN,1
192.168.10.12,10504,BENIGN,1
192.168.10.12,10509,BENIGN,1
192.168.10.12,10512,BENIGN,1
192.168.10.12,10514,BENIGN,1
192.168.10.12,10517,BENIGN,1
192.168.10.12,10602,BENIGN,1
192.168.10.12,10603,BENIGN,1
192.168.10.12,10606,BENIGN,1
192.168.10.12,10709,BENIGN,1
192.168.10.12,10679,BENIGN,1
192.168.10.12,10681,BENIGN,1
192.168.10.12,10688,BENIGN,1
192.168.10.12,10690,BENIGN,1
192.168.10.12,10697,BENIGN,1
192.168.10.12,10701,BENIGN,1
192.168.10.12,10702,BENIGN,1
192.168.10.12,10703,BENIGN,1
192.168.10.12,10715,BENIGN,1
192.168.10.12,10674,BENIGN,1
192.168.10.12,10718,BENIGN,1
192.168.10.12,10721,BENIGN,1
192.168.10.12,10723,BENIGN,1
192.168.10.12,10728,BENIGN,1
192.168.10.12,10738,BENIGN,1
192.168.10.12,10742,BENIGN,1
192.168.10.12,10743,BENIGN,1
192.168.10.12,10745,BENIGN,1
192.168.10.12,10675,BENIGN,1
192.168.10.12,10672,BENIGN,1
192.168.10.12,10616,BENIGN,1
192.168.10.12,10644,BENIGN,1
192.168.10.12,10618,BENIGN,1
192.168.10.12,10619,BENIGN,1
192.168.10.12,10620,BENIGN,1
192.168.10.12,10621,BENIGN,1
192.168.10.12,10623,BENIGN,1
192.168.10.12,10625,BENIGN,1
192.168.10.12,10637,BENIGN,1
192.168.10.12,10640,BENIGN,1
192.168.10.12,10645,BENIGN,1
192.168.10.12,10670,BENIGN,1
192.168.10.12,10648,BENIGN,1
192.168.10.12,10653,BENIGN,1
192.168.10.12,10655,BENIGN,1
192.168.10.12,10660,BENIGN,1
192.168.10.12,10661,BENIGN,1
192.168.10.12,10667,BENIGN,1
192.168.10.12,10668,BENIGN,1
192.168.10.12,10669,BENIGN,1
192.168.10.12,10471,BENIGN,1
192.168.10.12,10461,BENIGN,1
192.168.10.12,10170,BENIGN,1
192.168.10.12,10459,BENIGN,1
192.168.10.12,10242,BENIGN,1
192.168.10.12,10245,BENIGN,1
192.168.10.12,10252,BENIGN,1
192.168.10.12,10254,BENIGN,1
192.168.10.12,10255,BENIGN,1
192.168.10.12,10259,BENIGN,1
192.168.10.12,10267,BENIGN,1
192.168.10.12,10270,BENIGN,1
192.168.10.12,10274,BENIGN,1
192.168.10.12,10286,BENIGN,1
192.168.10.12,10295,BENIGN,1
192.168.10.12,10296,BENIGN,1
192.168.10.12,10301,BENIGN,1
192.168.10.12,10302,BENIGN,1
192.168.10.12,10306,BENIGN,1
192.168.10.12,10310,BENIGN,1
192.168.10.12,10311,BENIGN,1
192.168.10.12,10315,BENIGN,1
192.168.10.12,10316,BENIGN,1
192.168.10.12,10241,BENIGN,1
192.168.10.12,10237,BENIGN,1
192.168.10.12,10235,BENIGN,1
192.168.10.12,10195,BENIGN,1
192.168.10.12,10174,BENIGN,1
192.168.10.12,10175,BENIGN,1
192.168.10.12,10176,BENIGN,1
192.168.10.12,10181,BENIGN,1
192.168.10.12,10182,BENIGN,1
192.168.10.12,10184,BENIGN,1
192.168.10.12,10187,BENIGN,1
192.168.10.12,10191,BENIGN,1
192.168.10.12,10196,BENIGN,1
192.168.10.12,10234,BENIGN,1
192.168.10.12,10198,BENIGN,1
192.168.10.12,10202,BENIGN,1
192.168.10.12,10208,BENIGN,1
192.168.10.12,10214,BENIGN,1
192.168.10.12,10215,BENIGN,1
192.168.10.12,10219,BENIGN,1
192.168.10.12,10220,BENIGN,1
192.168.10.12,10230,BENIGN,1
192.168.10.12,10317,BENIGN,1
192.168.10.12,10320,BENIGN,1
192.168.10.12,10326,BENIGN,1
192.168.10.12,10423,BENIGN,1
192.168.10.12,10398,BENIGN,1
192.168.10.12,10400,BENIGN,1
192.168.10.12,10401,BENIGN,1
192.168.10.12,10404,BENIGN,1
192.168.10.12,10410,BENIGN,1
192.168.10.12,10411,BENIGN,1
192.168.10.12,10413,BENIGN,1
192.168.10.12,10417,BENIGN,1
192.168.10.12,10424,BENIGN,1
192.168.10.12,10394,BENIGN,1
192.168.10.12,10427,BENIGN,1
192.168.10.12,10430,BENIGN,1
192.168.10.12,10438,BENIGN,1
192.168.10.12,10439,BENIGN,1
192.168.10.12,10440,BENIGN,1
192.168.10.12,10442,BENIGN,1
192.168.10.12,10444,BENIGN,1
192.168.10.12,10448,BENIGN,1
192.168.10.12,10397,BENIGN,1
192.168.10.12,10393,BENIGN,1
192.168.10.12,10330,BENIGN,1
192.168.10.12,10347,BENIGN,1
192.168.10.12,10333,BENIGN,1
192.168.10.12,10334,BENIGN,1
192.168.10.12,10335,BENIGN,1
192.168.10.12,10338,BENIGN,1
192.168.10.12,10339,BENIGN,1
192.168.10.12,10340,BENIGN,1
192.168.10.12,10341,BENIGN,1
192.168.10.12,10346,BENIGN,1
192.168.10.12,10350,BENIGN,1
192.168.10.12,10391,BENIGN,1
192.168.10.12,10354,BENIGN,1
192.168.10.12,10356,BENIGN,1
192.168.10.12,10360,BENIGN,1
192.168.10.12,10362,BENIGN,1
192.168.10.12,10363,BENIGN,1
192.168.10.12,10373,BENIGN,1
192.168.10.12,10381,BENIGN,1
192.168.10.12,10389,BENIGN,1
192.168.10.12,10747,BENIGN,1
192.168.10.12,10749,BENIGN,1
192.168.10.12,10750,BENIGN,1
192.168.10.12,10753,BENIGN,1
192.168.10.12,11165,BENIGN,1
192.168.10.12,11167,BENIGN,1
192.168.10.12,11169,BENIGN,1
192.168.10.12,11172,BENIGN,1
192.168.10.12,11175,BENIGN,1
192.168.10.12,11176,BENIGN,1
192.168.10.12,11179,BENIGN,1
192.168.10.12,11182,BENIGN,1
192.168.10.12,11185,BENIGN,1
192.168.10.12,11190,BENIGN,1
192.168.10.12,11192,BENIGN,1
192.168.10.12,11196,BENIGN,1
192.168.10.12,11199,BENIGN,1
192.168.10.12,11200,BENIGN,1
192.168.10.12,11202,BENIGN,1
192.168.10.12,11205,BENIGN,1
192.168.10.12,11213,BENIGN,1
192.168.10.12,11219,BENIGN,1
192.168.10.12,11223,BENIGN,1
192.168.10.12,11164,BENIGN,1
192.168.10.12,11161,BENIGN,1
192.168.10.12,11160,BENIGN,1
192.168.10.12,11093,BENIGN,1
192.168.10.12,11064,BENIGN,1
192.168.10.12,11068,BENIGN,1
192.168.10.12,11078,BENIGN,1
192.168.10.12,11080,BENIGN,1
192.168.10.12,11081,BENIGN,1
192.168.10.12,11082,BENIGN,1
192.168.10.12,11087,BENIGN,1
192.168.10.12,11091,BENIGN,1
192.168.10.12,11095,BENIGN,1
192.168.10.12,11159,BENIGN,1
192.168.10.12,11100,BENIGN,1
192.168.10.12,11117,BENIGN,1
192.168.10.12,11121,BENIGN,1
192.168.10.12,11124,BENIGN,1
192.168.10.12,11133,BENIGN,1
192.168.10.12,11143,BENIGN,1
192.168.10.12,11145,BENIGN,1
192.168.10.12,11155,BENIGN,1
192.168.10.12,11233,BENIGN,1
192.168.10.12,11238,BENIGN,1
192.168.10.12,11239,BENIGN,1
192.168.10.12,11365,BENIGN,1
192.168.10.12,11341,BENIGN,1
192.168.10.12,11343,BENIGN,1
192.168.10.12,11344,BENIGN,1
192.168.10.12,11348,BENIGN,1
192.168.10.12,11353,BENIGN,1
192.168.10.12,11357,BENIGN,1
192.168.10.12,11360,BENIGN,1
192.168.10.12,11361,BENIGN,1
192.168.10.12,11370,BENIGN,1
192.168.10.12,11323,BENIGN,1
192.168.10.12,11383,BENIGN,1
192.168.10.12,11385,BENIGN,1
192.168.10.12,11387,BENIGN,1
192.168.10.12,11392,BENIGN,1
192.168.10.12,11394,BENIGN,1
192.168.10.12,11395,BENIGN,1
192.168.10.12,11397,BENIGN,1
192.168.10.12,11398,BENIGN,1
192.168.10.12,11340,BENIGN,1
192.168.10.12,11316,BENIGN,1
192.168.10.12,11242,BENIGN,1
192.168.10.12,11281,BENIGN,1
192.168.10.12,11247,BENIGN,1
192.168.10.12,11259,BENIGN,1
192.168.10.12,11260,BENIGN,1
192.168.10.12,11263,BENIGN,1
192.168.10.12,11268,BENIGN,1
192.168.10.12,11270,BENIGN,1
192.168.10.12,11272,BENIGN,1
192.168.10.12,11280,BENIGN,1
192.168.10.12,11283,BENIGN,1
192.168.10.12,11314,BENIGN,1
192.168.10.12,11295,BENIGN,1
192.168.10.12,11296,BENIGN,1
192.168.10.12,11297,BENIGN,1
192.168.10.12,11298,BENIGN,1
192.168.10.12,11299,BENIGN,1
192.168.10.12,11305,BENIGN,1
192.168.10.12,11307,BENIGN,1
192.168.10.12,11309,BENIGN,1
192.168.10.12,11063,BENIGN,1
192.168.10.12,11062,BENIGN,1
192.168.10.12,11059,BENIGN,1
192.168.10.12,10861,BENIGN,1
192.168.10.12,10828,BENIGN,1
192.168.10.12,10829,BENIGN,1
192.168.10.12,10831,BENIGN,1
192.168.10.12,10849,BENIGN,1
192.168.10.12,10852,BENIGN,1
192.168.10.12,10853,BENIGN,1
192.168.10.12,10855,BENIGN,1
192.168.10.12,10860,BENIGN,1
192.168.10.12,10862,BENIGN,1
192.168.10.12,10826,BENIGN,1
192.168.10.12,10863,BENIGN,1
192.168.10.12,10871,BENIGN,1
192.168.10.12,10876,BENIGN,1
192.168.10.12,10877,BENIGN,1
192.168.10.12,10884,BENIGN,1
192.168.10.12,10889,BENIGN,1
192.168.10.12,10893,BENIGN,1
192.168.10.12,10894,BENIGN,1
192.168.10.12,10827,BENIGN,1
192.168.10.12,10812,BENIGN,1
192.168.10.12,10897,BENIGN,1
192.168.10.12,10774,BENIGN,1
192.168.10.12,10754,BENIGN,1
192.168.10.12,10755,BENIGN,1
192.168.10.12,10763,BENIGN,1
192.168.10.12,10765,BENIGN,1
192.168.10.12,10766,BENIGN,1
192.168.10.12,10767,BENIGN,1
192.168.10.12,10770,BENIGN,1
192.168.10.12,10772,BENIGN,1
192.168.10.12,10777,BENIGN,1
192.168.10.12,10810,BENIGN,1
192.168.10.12,10780,BENIGN,1
192.168.10.12,10782,BENIGN,1
192.168.10.12,10788,BENIGN,1
192.168.10.12,10791,BENIGN,1
192.168.10.12,10793,BENIGN,1
192.168.10.12,10799,BENIGN,1
192.168.10.12,10802,BENIGN,1
192.168.10.12,10804,BENIGN,1
192.168.10.12,10895,BENIGN,1
192.168.10.12,10899,BENIGN,1
192.168.10.12,11057,BENIGN,1
192.168.10.12,11030,BENIGN,1
192.168.10.12,11001,BENIGN,1
192.168.10.12,11004,BENIGN,1
192.168.10.12,11010,BENIGN,1
192.168.10.12,11012,BENIGN,1
192.168.10.12,11014,BENIGN,1
192.168.10.12,11019,BENIGN,1
192.168.10.12,11023,BENIGN,1
192.168.10.12,11025,BENIGN,1
192.168.10.12,11033,BENIGN,1
192.168.10.12,10998,BENIGN,1
192.168.10.12,11037,BENIGN,1
192.168.10.12,11039,BENIGN,1
192.168.10.12,11045,BENIGN,1
192.168.10.12,11046,BENIGN,1
192.168.10.12,11048,BENIGN,1
192.168.10.12,11050,BENIGN,1
192.168.10.12,11055,BENIGN,1
192.168.10.12,11056,BENIGN,1
192.168.10.12,10999,BENIGN,1
192.168.10.12,10982,BENIGN,1
192.168.10.12,10901,BENIGN,1
192.168.10.12,10927,BENIGN,1
192.168.10.12,10907,BENIGN,1
192.168.10.12,10909,BENIGN,1
192.168.10.12,10910,BENIGN,1
192.168.10.12,10911,BENIGN,1
192.168.10.12,10916,BENIGN,1
192.168.10.12,10920,BENIGN,1
192.168.10.12,10923,BENIGN,1
192.168.10.12,10926,BENIGN,1
192.168.10.12,10930,BENIGN,1
192.168.10.12,10978,BENIGN,1
192.168.10.12,10937,BENIGN,1
192.168.10.12,10944,BENIGN,1
192.168.10.12,10945,BENIGN,1
192.168.10.12,10949,BENIGN,1
192.168.10.12,10957,BENIGN,1
192.168.10.12,10958,BENIGN,1
192.168.10.12,10962,BENIGN,1
192.168.10.12,10975,BENIGN,1
192.168.10.12,10171,BENIGN,1
192.168.10.12,10166,BENIGN,1
192.168.10.12,11403,BENIGN,1
192.168.10.12,9270,BENIGN,1
192.168.10.12,9351,BENIGN,1
192.168.10.12,9353,BENIGN,1
192.168.10.12,9357,BENIGN,1
192.168.10.12,9359,BENIGN,1
192.168.10.12,9360,BENIGN,1
192.168.10.12,9361,BENIGN,1
192.168.10.12,9363,BENIGN,1
192.168.10.12,9369,BENIGN,1
192.168.10.12,9370,BENIGN,1
192.168.10.12,9375,BENIGN,1
192.168.10.12,9376,BENIGN,1
192.168.10.12,9377,BENIGN,1
192.168.10.12,9382,BENIGN,1
192.168.10.12,9386,BENIGN,1
192.168.10.12,9387,BENIGN,1
192.168.10.12,9392,BENIGN,1
192.168.10.12,9394,BENIGN,1
192.168.10.12,9395,BENIGN,1
192.168.10.12,9397,BENIGN,1
192.168.10.12,9350,BENIGN,1
192.168.10.12,9341,BENIGN,1
192.168.10.12,9340,BENIGN,1
192.168.10.12,9316,BENIGN,1
192.168.10.12,9275,BENIGN,1
192.168.10.12,9277,BENIGN,1
192.168.10.12,9286,BENIGN,1
192.168.10.12,9287,BENIGN,1
192.168.10.12,9293,BENIGN,1
192.168.10.12,9295,BENIGN,1
192.168.10.12,9305,BENIGN,1
192.168.10.12,9315,BENIGN,1
192.168.10.12,9318,BENIGN,1
192.168.10.12,9339,BENIGN,1
192.168.10.12,9322,BENIGN,1
192.168.10.12,9324,BENIGN,1
192.168.10.12,9325,BENIGN,1
192.168.10.12,9326,BENIGN,1
192.168.10.12,9327,BENIGN,1
192.168.10.12,9328,BENIGN,1
192.168.10.12,9330,BENIGN,1
192.168.10.12,9333,BENIGN,1
192.168.10.12,9399,BENIGN,1
192.168.10.12,9400,BENIGN,1
192.168.10.12,9401,BENIGN,1
192.168.10.12,9506,BENIGN,1
192.168.10.12,9483,BENIGN,1
192.168.10.12,9485,BENIGN,1
192.168.10.12,9490,BENIGN,1
192.168.10.12,9495,BENIGN,1
192.168.10.12,9499,BENIGN,1
192.168.10.12,9503,BENIGN,1
192.168.10.12,9504,BENIGN,1
192.168.10.12,9505,BENIGN,1
192.168.10.12,9514,BENIGN,1
192.168.10.12,9477,BENIGN,1
