 Source IP, Source Port, Label,count
54.192.37.158,443,BENIGN,950
192.168.10.8,39692,BENIGN,942
192.168.10.8,38739,BENIGN,942
172.217.10.98,443,BENIGN,940
192.168.10.8,51014,BENIGN,940
192.168.10.8,61232,BENIGN,940
192.168.10.8,65226,BENIGN,939
50.63.243.230,80,BENIGN,939
192.168.10.8,34036,BENIGN,938
192.168.10.8,42452,BENIGN,936
192.168.10.8,45748,BENIGN,934
172.217.10.2,443,BENIGN,934
192.168.10.8,64399,BENIGN,934
192.168.10.8,61350,BENIGN,933
192.168.10.8,43216,BENIGN,931
192.168.10.8,35515,BENIGN,931
192.168.10.8,54031,BENIGN,921
172.217.10.34,443,BENIGN,920
192.168.10.8,49846,BENIGN,914
157.240.2.25,443,BENIGN,914
172.217.9.226,443,BENIGN,904
192.168.10.8,51296,BENIGN,903
157.240.2.35,443,BENIGN,880
54.192.37.10,443,BENIGN,877
173.241.242.143,443,BENIGN,864
199.167.65.25,443,BENIGN,856
172.217.7.2,443,BENIGN,832
172.217.11.34,443,BENIGN,830
54.192.37.200,443,BENIGN,807
23.52.155.27,80,BENIGN,807
74.119.118.94,443,BENIGN,801
74.119.118.74,443,BENIGN,771
31.13.80.12,443,BENIGN,762
192.168.10.50,139,BENIGN,757
172.217.12.174,443,BENIGN,747
35.186.253.0,443,BENIGN,745
172.217.12.206,80,BENIGN,742
54.192.37.17,443,BENIGN,728
172.217.12.206,443,BENIGN,725
172.217.11.14,443,BENIGN,719
104.16.25.92,443,BENIGN,717
192.168.10.19,137,BENIGN,712
162.208.20.178,80,BENIGN,709
172.217.10.130,443,BENIGN,707
172.217.10.238,80,BENIGN,693
192.243.232.58,443,BENIGN,683
172.217.10.238,443,BENIGN,676
54.192.37.39,443,BENIGN,674
216.58.219.226,443,BENIGN,644
192.168.10.3,389,BENIGN,635
192.82.242.50,443,BENIGN,628
172.217.9.238,80,BENIGN,626
192.168.10.3,137,BENIGN,613
31.13.71.7,443,BENIGN,607
172.217.6.206,80,BENIGN,603
23.208.165.24,80,BENIGN,603
172.217.9.238,443,BENIGN,602
172.217.3.110,443,BENIGN,600
192.168.10.25,137,BENIGN,589
157.240.18.35,443,BENIGN,585
157.240.18.19,443,BENIGN,581
172.217.10.14,443,BENIGN,580
172.217.10.14,80,BENIGN,555
172.217.12.195,443,BENIGN,553
8.41.222.134,443,BENIGN,551
23.54.187.27,80,BENIGN,542
54.192.37.234,443,BENIGN,538
31.13.71.36,443,BENIGN,537
54.192.37.254,443,BENIGN,536
172.217.10.142,443,BENIGN,530
54.192.37.69,443,BENIGN,517
172.217.11.46,80,BENIGN,516
104.84.148.123,443,BENIGN,516
192.168.10.17,137,BENIGN,514
192.168.10.16,137,BENIGN,514
172.217.3.110,80,BENIGN,511
104.16.24.92,443,BENIGN,510
152.163.56.2,443,BENIGN,507
216.58.219.194,443,BENIGN,502
172.217.10.46,443,BENIGN,495
172.217.11.14,80,BENIGN,493
23.194.141.179,443,BENIGN,492
172.217.12.198,443,BENIGN,492
172.217.12.142,443,BENIGN,487
104.16.26.92,443,BENIGN,487
104.16.27.92,443,BENIGN,472
23.15.155.27,80,BENIGN,472
199.244.49.56,443,BENIGN,466
72.167.239.239,80,BENIGN,461
172.217.12.142,80,BENIGN,460
23.208.79.206,443,BENIGN,456
172.217.12.166,443,BENIGN,453
172.217.12.163,443,BENIGN,451
172.217.11.46,443,BENIGN,450
192.168.10.3,445,BENIGN,448
192.168.10.8,49847,BENIGN,447
172.217.6.206,443,BENIGN,447
172.217.10.227,443,BENIGN,446
172.217.6.238,443,BENIGN,446
199.244.48.50,443,BENIGN,445
172.217.12.174,80,BENIGN,433
172.217.3.99,443,BENIGN,432
192.168.10.8,35516,BENIGN,432
172.217.6.238,80,BENIGN,432
172.217.10.78,80,BENIGN,428
192.0.77.32,443,BENIGN,422
216.58.219.238,443,BENIGN,411
172.217.9.227,443,BENIGN,410
172.217.10.131,443,BENIGN,406
23.194.109.232,443,BENIGN,401
192.168.10.3,135,BENIGN,397
23.194.142.69,443,BENIGN,395
74.119.118.67,443,BENIGN,395
172.217.11.6,443,BENIGN,394
172.217.12.193,443,BENIGN,391
216.58.219.238,80,BENIGN,391
151.101.21.127,443,BENIGN,391
172.217.10.35,443,BENIGN,385
172.217.11.3,443,BENIGN,384
172.217.10.3,443,BENIGN,384
172.217.10.6,443,BENIGN,383
172.217.10.142,80,BENIGN,382
68.67.178.176,443,BENIGN,380
104.97.137.120,443,BENIGN,376
23.15.4.8,80,BENIGN,373
152.163.66.165,443,BENIGN,372
192.229.211.82,80,BENIGN,372
8.43.72.112,80,BENIGN,371
151.101.44.134,443,BENIGN,371
104.16.28.92,443,BENIGN,370
69.172.216.111,443,BENIGN,369
93.184.216.180,443,BENIGN,369
31.13.80.36,443,BENIGN,368
172.217.10.110,443,BENIGN,366
192.168.10.8,35517,BENIGN,365
172.217.10.46,80,BENIGN,363
192.168.10.3,49666,BENIGN,362
192.168.10.8,49848,BENIGN,361
23.15.4.18,80,BENIGN,361
172.217.10.129,443,BENIGN,361
151.101.0.166,443,BENIGN,361
117.27.230.186,443,BENIGN,360
172.217.10.78,443,BENIGN,360
117.27.230.185,443,BENIGN,359
172.217.6.230,443,BENIGN,358
23.15.4.9,80,BENIGN,351
107.178.245.205,443,BENIGN,349
52.84.145.201,443,BENIGN,349
173.241.242.220,443,BENIGN,348
172.217.3.100,443,BENIGN,346
68.67.178.196,443,BENIGN,346
172.217.10.225,443,BENIGN,345
172.217.12.131,443,BENIGN,341
104.88.87.78,443,BENIGN,341
113.29.189.10,80,BENIGN,333
74.119.118.82,443,BENIGN,332
172.217.11.35,443,BENIGN,331
172.217.10.230,443,BENIGN,331
93.184.216.172,443,BENIGN,331
172.217.10.102,443,BENIGN,330
151.101.208.166,443,BENIGN,329
74.117.200.68,443,BENIGN,328
205.185.208.154,443,BENIGN,327
172.217.6.227,443,BENIGN,325
72.247.69.199,443,BENIGN,324
172.217.12.134,443,BENIGN,323
192.168.10.3,88,BENIGN,321
151.101.0.249,443,BENIGN,321
172.217.7.14,443,BENIGN,320
172.217.3.102,443,BENIGN,319
162.248.16.28,80,BENIGN,316
151.101.20.166,443,BENIGN,313
172.217.12.129,443,BENIGN,305
23.194.108.108,443,BENIGN,304
172.217.9.225,443,BENIGN,302
172.217.10.132,443,BENIGN,299
172.217.10.38,443,BENIGN,299
172.217.12.132,443,BENIGN,298
68.67.178.111,443,BENIGN,297
104.97.91.19,443,BENIGN,285
8.43.72.21,443,BENIGN,285
23.15.4.16,80,BENIGN,284
172.217.11.38,443,BENIGN,280
64.4.54.254,443,BENIGN,280
108.161.188.138,80,BENIGN,279
52.84.145.148,443,BENIGN,278
23.15.4.11,80,BENIGN,277
172.217.10.110,80,BENIGN,276
151.101.1.108,443,BENIGN,275
173.241.242.143,80,BENIGN,274
107.178.242.85,443,BENIGN,272
172.217.9.230,443,BENIGN,271
172.217.12.161,443,BENIGN,270
23.192.9.190,443,BENIGN,268
23.194.142.5,443,BENIGN,268
192.82.242.21,443,BENIGN,265
68.67.178.243,443,BENIGN,264
195.142.107.70,443,BENIGN,263
156.154.200.36,443,BENIGN,263
192.243.250.58,443,BENIGN,263
104.97.139.37,443,BENIGN,262
172.217.7.3,443,BENIGN,260
192.168.10.8,54032,BENIGN,260
68.67.178.199,443,BENIGN,258
31.13.69.203,443,BENIGN,257
192.168.10.3,3268,BENIGN,256
172.217.10.70,443,BENIGN,255
192.168.10.19,138,BENIGN,253
23.194.141.198,443,BENIGN,252
172.217.10.99,443,BENIGN,252
68.67.178.173,443,BENIGN,252
68.67.180.44,443,BENIGN,250
23.208.162.98,443,BENIGN,250
203.154.100.144,443,BENIGN,250
192.168.10.17,138,BENIGN,249
8.43.72.97,443,BENIGN,247
199.96.57.6,443,BENIGN,247
172.217.10.67,443,BENIGN,246
172.217.10.1,443,BENIGN,246
216.58.219.195,443,BENIGN,246
69.147.82.60,443,BENIGN,245
172.217.6.196,443,BENIGN,245
68.67.178.252,443,BENIGN,244
68.67.178.138,443,BENIGN,244
192.168.10.8,123,BENIGN,243
184.29.129.62,443,BENIGN,243
192.168.10.15,55198,BENIGN,242
54.183.241.190,443,BENIGN,242
107.178.247.57,443,BENIGN,241
68.67.178.170,443,BENIGN,239
172.217.12.170,443,BENIGN,238
172.217.10.134,443,BENIGN,238
192.168.10.50,138,BENIGN,237
93.184.216.180,80,BENIGN,237
192.168.10.12,138,BENIGN,237
192.168.10.14,137,BENIGN,237
162.248.16.24,443,BENIGN,237
68.67.178.230,443,BENIGN,237
172.217.6.193,443,BENIGN,236
192.168.10.16,138,BENIGN,235
152.163.66.131,443,BENIGN,235
74.119.118.100,443,BENIGN,234
148.251.76.202,80,BENIGN,234
8.43.72.98,443,BENIGN,233
151.101.2.2,80,BENIGN,232
151.101.0.207,443,BENIGN,232
74.119.118.66,443,BENIGN,231
52.84.145.229,443,BENIGN,231
172.217.6.195,443,BENIGN,231
23.15.4.10,80,BENIGN,231
216.58.219.227,443,BENIGN,230
23.194.141.58,443,BENIGN,229
23.65.11.27,80,BENIGN,229
199.167.65.22,443,BENIGN,227
184.29.128.170,80,BENIGN,226
192.168.10.25,138,BENIGN,223
68.67.180.12,443,BENIGN,222
192.168.10.15,137,BENIGN,221
104.97.73.166,80,BENIGN,221
89.186.73.156,443,BENIGN,221
23.15.4.17,80,BENIGN,220
208.185.50.80,443,BENIGN,219
104.97.117.153,443,BENIGN,219
192.168.10.5,123,BENIGN,219
208.185.50.90,443,BENIGN,218
192.168.10.3,138,BENIGN,218
172.217.7.1,443,BENIGN,217
52.84.145.156,443,BENIGN,217
172.217.10.10,443,BENIGN,217
23.208.26.242,443,BENIGN,216
172.217.6.198,443,BENIGN,215
211.233.74.132,80,BENIGN,214
192.168.10.14,123,BENIGN,214
209.48.71.242,80,BENIGN,213
107.178.255.114,443,BENIGN,213
23.194.180.128,443,BENIGN,212
192.0.73.2,443,BENIGN,211
23.208.158.158,443,BENIGN,210
192.168.10.15,123,BENIGN,210
172.217.7.164,443,BENIGN,208
151.101.22.2,443,BENIGN,208
65.55.44.109,443,BENIGN,208
63.251.88.56,443,BENIGN,208
172.217.12.164,443,BENIGN,207
172.217.11.1,443,BENIGN,206
162.247.242.20,443,BENIGN,205
178.239.182.230,443,BENIGN,205
172.217.6.225,443,BENIGN,205
185.54.150.20,443,BENIGN,205
172.217.12.196,443,BENIGN,205
162.247.242.19,443,BENIGN,204
69.28.157.213,443,BENIGN,204
172.217.11.10,443,BENIGN,203
208.84.244.40,443,BENIGN,202
192.168.10.9,123,BENIGN,201
63.251.98.12,80,BENIGN,201
195.142.105.15,80,BENIGN,201
68.67.178.137,443,BENIGN,201
68.67.180.45,443,BENIGN,200
172.217.9.234,443,BENIGN,200
192.168.10.3,61823,BENIGN,199
72.30.2.182,443,BENIGN,199
192.168.10.16,58110,BENIGN,199
172.217.3.106,443,BENIGN,199
216.58.219.230,443,BENIGN,198
74.119.118.74,80,BENIGN,198
34.210.245.93,443,BENIGN,198
172.217.7.14,80,BENIGN,197
152.163.56.2,80,BENIGN,196
68.67.178.197,443,BENIGN,196
87.250.247.184,443,BENIGN,196
31.13.69.228,443,BENIGN,193
172.217.10.134,80,BENIGN,193
68.67.178.132,443,BENIGN,193
172.217.10.234,443,BENIGN,192
54.192.37.221,443,BENIGN,191
185.13.88.201,443,BENIGN,191
192.168.10.12,45860,BENIGN,191
151.101.2.2,443,BENIGN,190
172.217.10.228,443,BENIGN,190
216.58.219.206,443,BENIGN,189
192.243.232.36,443,BENIGN,189
69.166.1.14,443,BENIGN,188
172.217.5.228,443,BENIGN,188
208.111.171.200,443,BENIGN,188
54.71.197.51,443,BENIGN,188
23.203.96.167,80,BENIGN,187
72.21.91.70,443,BENIGN,186
52.38.5.243,443,BENIGN,184
23.195.94.165,443,BENIGN,183
192.168.10.50,36522,BENIGN,183
192.168.10.50,0,BENIGN,183
117.53.117.16,80,BENIGN,182
172.217.6.228,443,BENIGN,181
172.217.12.168,443,BENIGN,181
162.248.16.28,443,BENIGN,181
64.147.131.201,443,BENIGN,181
172.217.3.97,443,BENIGN,180
184.31.6.135,443,BENIGN,179
151.101.0.175,443,BENIGN,179
172.217.10.36,443,BENIGN,179
8.43.72.32,443,BENIGN,178
104.97.73.5,443,BENIGN,178
54.209.123.201,443,BENIGN,178
151.101.208.249,443,BENIGN,176
216.58.219.206,80,BENIGN,176
68.67.178.246,443,BENIGN,176
162.247.242.18,443,BENIGN,175
130.211.5.178,443,BENIGN,175
172.217.11.4,443,BENIGN,175
87.250.250.119,443,BENIGN,174
192.168.10.3,61939,BENIGN,173
104.27.121.110,443,BENIGN,173
151.101.22.2,80,BENIGN,172
192.168.10.8,42485,BENIGN,172
208.81.233.48,80,BENIGN,172
52.84.145.128,443,BENIGN,171
98.139.225.35,443,BENIGN,170
192.168.10.3,60241,BENIGN,170
149.174.66.131,443,BENIGN,170
205.185.216.10,443,BENIGN,169
172.217.7.132,443,BENIGN,169
104.19.194.102,443,BENIGN,169
172.217.10.65,443,BENIGN,169
162.208.22.34,80,BENIGN,169
192.168.10.3,60537,BENIGN,169
172.217.10.42,443,BENIGN,168
63.251.98.12,443,BENIGN,167
192.168.10.3,60835,BENIGN,167
172.217.7.4,443,BENIGN,167
172.217.12.202,443,BENIGN,166
68.67.178.110,443,BENIGN,166
192.168.10.3,61236,BENIGN,166
52.84.86.104,443,BENIGN,166
192.168.10.3,61163,BENIGN,165
192.168.10.3,62149,BENIGN,164
52.84.134.210,443,BENIGN,164
104.97.133.94,443,BENIGN,164
192.168.10.3,60163,BENIGN,164
192.168.10.3,60863,BENIGN,164
23.208.218.66,443,BENIGN,164
192.168.10.3,60180,BENIGN,163
52.33.75.90,443,BENIGN,163
23.194.111.147,443,BENIGN,163
113.29.190.10,80,BENIGN,163
192.33.31.162,443,BENIGN,163
23.15.4.24,80,BENIGN,163
172.217.11.2,80,BENIGN,163
192.168.10.3,60135,BENIGN,162
72.30.3.43,443,BENIGN,162
23.36.34.56,80,BENIGN,162
192.168.10.3,61503,BENIGN,162
192.168.10.3,61646,BENIGN,162
172.217.8.4,443,BENIGN,161
191.237.32.134,80,BENIGN,161
172.217.9.228,443,BENIGN,161
27.0.237.143,80,BENIGN,161
192.168.10.8,54033,BENIGN,161
192.168.10.3,60460,BENIGN,161
192.0.77.2,443,BENIGN,161
192.168.10.3,60374,BENIGN,161
192.168.10.3,61194,BENIGN,161
69.172.201.247,443,BENIGN,161
192.168.10.3,60071,BENIGN,161
192.168.10.3,61356,BENIGN,160
69.16.175.42,443,BENIGN,160
172.217.7.6,443,BENIGN,160
192.243.250.36,443,BENIGN,160
192.168.10.3,61663,BENIGN,159
192.168.10.3,61514,BENIGN,159
205.185.216.42,443,BENIGN,159
192.168.10.9,137,BENIGN,159
172.217.5.227,443,BENIGN,159
192.168.10.3,61950,BENIGN,159
23.220.41.148,443,BENIGN,158
104.24.29.35,443,BENIGN,158
192.168.10.3,60696,BENIGN,158
192.168.10.3,61461,BENIGN,158
192.168.10.3,60514,BENIGN,158
192.168.10.3,61343,BENIGN,158
192.168.10.8,42486,BENIGN,158
192.168.10.3,60523,BENIGN,157
172.217.6.226,80,BENIGN,157
192.168.10.3,62116,BENIGN,157
192.168.10.3,60248,BENIGN,157
173.241.242.220,80,BENIGN,157
192.168.10.3,60179,BENIGN,157
104.97.74.244,443,BENIGN,157
192.168.10.3,60167,BENIGN,156
192.168.10.3,62486,BENIGN,156
192.168.10.3,62405,BENIGN,156
192.168.10.3,61334,BENIGN,156
192.168.10.3,60737,BENIGN,156
192.168.10.3,61383,BENIGN,156
192.168.10.3,60494,BENIGN,156
192.168.10.3,62305,BENIGN,155
192.168.10.3,60429,BENIGN,155
192.168.10.3,60095,BENIGN,155
192.168.10.3,60872,BENIGN,155
192.168.10.3,62341,BENIGN,155
192.168.10.3,62400,BENIGN,155
192.168.10.3,60587,BENIGN,155
208.81.233.32,80,BENIGN,155
192.168.10.3,60487,BENIGN,155
50.31.164.173,443,BENIGN,155
192.168.10.3,61398,BENIGN,155
192.168.10.3,61394,BENIGN,154
192.168.10.3,60560,BENIGN,154
192.168.10.3,61094,BENIGN,154
192.168.10.3,60351,BENIGN,154
192.168.10.3,60340,BENIGN,154
192.168.10.3,62422,BENIGN,154
192.168.10.3,60390,BENIGN,154
192.168.10.3,60063,BENIGN,154
157.240.18.15,443,BENIGN,154
192.168.10.3,60519,BENIGN,154
192.168.10.3,61037,BENIGN,154
192.168.10.3,60126,BENIGN,154
54.192.36.242,80,BENIGN,154
192.168.10.3,62165,BENIGN,154
192.168.10.3,60771,BENIGN,154
23.210.202.42,80,BENIGN,154
192.168.10.3,60493,BENIGN,154
192.124.249.5,443,BENIGN,153
192.168.10.3,61362,BENIGN,153
192.168.10.3,60235,BENIGN,153
192.168.10.3,60964,BENIGN,153
192.168.10.3,62206,BENIGN,153
192.168.10.3,61397,BENIGN,153
192.168.10.3,62117,BENIGN,153
172.217.7.196,443,BENIGN,153
192.168.10.3,60262,BENIGN,153
192.168.10.3,61523,BENIGN,153
192.168.10.3,60556,BENIGN,153
192.168.10.3,60466,BENIGN,153
133.237.48.235,443,BENIGN,153
54.183.119.252,443,BENIGN,153
192.168.10.3,62212,BENIGN,153
192.168.10.3,60054,BENIGN,153
192.168.10.3,60377,BENIGN,153
192.168.10.3,60562,BENIGN,153
192.168.10.3,60511,BENIGN,153
192.168.10.3,60111,BENIGN,152
192.168.10.3,60195,BENIGN,152
192.168.10.3,61434,BENIGN,152
158.85.42.53,443,BENIGN,152
192.168.10.3,61396,BENIGN,152
192.168.10.3,60232,BENIGN,152
50.31.164.174,443,BENIGN,152
192.168.10.3,60124,BENIGN,152
192.168.10.3,61679,BENIGN,152
192.168.10.3,60518,BENIGN,152
172.217.12.194,80,BENIGN,152
192.168.10.3,61304,BENIGN,151
192.168.10.3,62238,BENIGN,151
192.168.10.3,60597,BENIGN,151
192.168.10.3,60078,BENIGN,151
192.168.10.3,60930,BENIGN,151
104.16.25.216,80,BENIGN,151
192.168.10.3,61353,BENIGN,151
192.168.10.3,60440,BENIGN,151
192.168.10.3,60320,BENIGN,151
192.168.10.3,61265,BENIGN,151
192.168.10.3,60522,BENIGN,151
185.86.139.29,443,BENIGN,151
192.168.10.3,62130,BENIGN,151
192.168.10.3,60113,BENIGN,151
192.168.10.3,60810,BENIGN,151
192.168.10.3,60192,BENIGN,151
192.168.10.3,62111,BENIGN,151
192.168.10.3,62129,BENIGN,151
192.168.10.3,60570,BENIGN,151
192.168.10.3,62161,BENIGN,150
72.21.91.66,443,BENIGN,150
192.168.10.3,60807,BENIGN,150
192.168.10.3,61957,BENIGN,150
192.168.10.3,61313,BENIGN,150
192.168.10.3,60247,BENIGN,150
192.168.10.3,60703,BENIGN,150
192.168.10.3,60064,BENIGN,150
192.168.10.3,60406,BENIGN,150
192.168.10.3,62321,BENIGN,150
192.168.10.3,60887,BENIGN,150
192.168.10.3,61109,BENIGN,150
192.168.10.3,61617,BENIGN,150
192.168.10.3,61506,BENIGN,150
157.240.2.20,443,BENIGN,150
192.168.10.3,60550,BENIGN,150
192.168.10.3,60699,BENIGN,149
192.168.10.3,61708,BENIGN,149
192.168.10.3,60067,BENIGN,149
192.168.10.3,60805,BENIGN,149
103.27.148.71,80,BENIGN,149
192.168.10.3,60806,BENIGN,149
192.168.10.3,61448,BENIGN,149
192.168.10.3,61312,BENIGN,149
192.168.10.3,62101,BENIGN,149
192.168.10.3,61671,BENIGN,149
192.168.10.3,60740,BENIGN,149
192.168.10.3,60725,BENIGN,149
192.168.10.3,60499,BENIGN,149
192.168.10.3,61833,BENIGN,149
192.168.10.3,61794,BENIGN,149
192.168.10.3,61780,BENIGN,149
192.168.10.3,61566,BENIGN,149
192.168.10.3,60303,BENIGN,149
192.168.10.3,61777,BENIGN,149
192.168.10.3,60605,BENIGN,149
204.79.197.200,443,BENIGN,149
192.168.10.3,60439,BENIGN,149
216.58.217.164,443,BENIGN,148
192.168.10.3,60297,BENIGN,148
192.168.10.3,60106,BENIGN,148
192.168.10.3,60121,BENIGN,148
192.168.10.3,60869,BENIGN,148
192.168.10.3,60710,BENIGN,148
192.168.10.3,60316,BENIGN,148
192.168.10.3,62418,BENIGN,148
192.168.10.3,60074,BENIGN,148
192.168.10.3,62387,BENIGN,148
192.168.10.3,61767,BENIGN,148
192.168.10.3,62426,BENIGN,148
192.168.10.3,61909,BENIGN,148
192.168.10.3,60206,BENIGN,148
192.168.10.3,60837,BENIGN,148
192.168.10.3,60573,BENIGN,148
192.168.10.3,62219,BENIGN,148
192.168.10.3,60817,BENIGN,148
192.168.10.3,49671,BENIGN,148
192.168.10.3,62216,BENIGN,148
192.168.10.3,60827,BENIGN,148
192.168.10.3,62464,BENIGN,148
192.168.10.3,61946,BENIGN,148
192.168.10.3,61415,BENIGN,148
54.219.154.103,443,BENIGN,148
192.168.10.3,61048,BENIGN,148
192.168.10.3,62439,BENIGN,148
192.168.10.3,60977,BENIGN,148
192.168.10.3,61051,BENIGN,147
192.168.10.3,60098,BENIGN,147
104.97.122.33,443,BENIGN,147
192.168.10.3,60505,BENIGN,147
192.168.10.3,60448,BENIGN,147
192.168.10.3,61301,BENIGN,147
