 Source IP, Source Port, Label,count
172.16.0.1,62079,DDoS,6
192.168.10.25,56111,BENIGN,6
192.168.10.9,9844,BENIGN,6
192.168.10.9,9834,BENIGN,6
192.168.10.25,55913,BENIGN,6
192.168.10.5,65418,BENIGN,6
172.16.0.1,62081,DDoS,6
192.168.10.17,55946,BENIGN,6
192.168.10.12,59022,BENIGN,6
172.16.0.1,62078,DDoS,6
172.16.0.1,62198,DDoS,6
172.16.0.1,58504,PortScan,6
172.16.0.1,62077,DDoS,6
172.16.0.1,58700,PortScan,6
192.168.10.17,40244,BENIGN,6
192.168.10.19,46291,BENIGN,6
172.16.0.1,58710,DDoS,6
172.16.0.1,62197,DDoS,6
192.168.10.5,65419,BENIGN,6
192.168.10.25,56110,BENIGN,6
192.168.10.19,48032,BENIGN,6
192.168.10.9,9833,BENIGN,6
172.16.0.1,34912,PortScan,6
192.168.10.50,52472,BENIGN,6
172.16.0.1,62074,DDoS,6
192.168.10.9,7426,BENIGN,6
52.204.240.79,443,BENIGN,6
192.168.10.17,55082,BENIGN,6
192.168.10.9,10168,BENIGN,6
192.168.10.51,53795,BENIGN,6
192.168.10.25,56093,BENIGN,6
192.168.10.5,65423,BENIGN,6
192.168.10.9,9825,BENIGN,6
192.168.10.16,41690,BENIGN,6
192.168.10.12,58786,BENIGN,6
172.16.0.1,62083,DDoS,6
192.168.10.9,9824,BENIGN,6
192.168.10.16,41752,BENIGN,6
192.168.10.19,22663,BENIGN,6
52.84.64.84,80,BENIGN,6
192.168.10.9,10124,BENIGN,6
172.16.0.1,62070,DDoS,6
192.168.10.51,50193,BENIGN,6
192.168.10.17,40250,BENIGN,6
192.168.10.17,40448,BENIGN,6
192.168.10.9,9821,BENIGN,6
172.16.0.1,34766,PortScan,6
192.168.10.9,9818,BENIGN,6
192.168.10.16,41678,BENIGN,6
192.168.10.9,10123,BENIGN,6
192.168.10.51,53901,BENIGN,6
192.168.10.17,39014,BENIGN,6
52.204.76.90,80,BENIGN,6
192.168.10.9,10122,BENIGN,6
192.168.10.9,10121,BENIGN,6
192.168.10.17,40450,BENIGN,6
192.168.10.25,56138,BENIGN,6
192.168.10.9,61455,BENIGN,6
192.168.10.25,56097,BENIGN,6
172.16.0.1,58716,DDoS,6
192.168.10.25,56098,BENIGN,6
172.16.0.1,58494,PortScan,6
172.16.0.1,58717,DDoS,6
192.168.10.25,56104,BENIGN,6
192.168.10.8,58191,BENIGN,6
172.16.0.1,62073,DDoS,6
192.168.10.16,41718,BENIGN,6
172.16.0.1,62072,DDoS,6
172.16.0.1,58718,DDoS,6
192.168.10.16,41388,BENIGN,6
192.168.10.9,61552,BENIGN,6
172.16.0.1,62071,DDoS,6
172.16.0.1,62195,DDoS,6
192.168.10.51,50043,BENIGN,6
172.16.0.1,62082,DDoS,6
172.16.0.1,34764,PortScan,6
192.168.10.9,10164,BENIGN,6
192.168.10.8,52088,BENIGN,6
192.168.10.12,58822,BENIGN,6
192.168.10.12,59044,BENIGN,6
192.168.10.9,61555,BENIGN,6
192.168.10.25,56101,BENIGN,6
192.168.10.12,58790,BENIGN,6
192.168.10.16,41738,BENIGN,6
192.168.10.50,52376,BENIGN,6
192.168.10.19,46332,BENIGN,6
192.168.10.9,10130,BENIGN,6
192.168.10.9,10167,BENIGN,6
172.16.0.1,58486,PortScan,6
192.168.10.12,58824,BENIGN,6
172.16.0.1,58750,PortScan,6
172.16.0.1,62176,DDoS,6
192.168.10.51,53824,BENIGN,6
192.168.10.51,49966,BENIGN,6
192.168.10.9,10297,BENIGN,6
192.168.10.9,9703,BENIGN,6
192.168.10.16,41226,BENIGN,6
192.168.10.14,52544,BENIGN,6
192.168.10.25,56213,BENIGN,6
192.168.10.9,9701,BENIGN,6
192.168.10.9,61606,BENIGN,6
192.168.10.51,53758,BENIGN,6
172.16.0.1,34964,PortScan,6
192.168.10.25,56217,BENIGN,6
192.168.10.17,40176,BENIGN,6
172.16.0.1,58410,PortScan,6
192.168.10.19,48114,BENIGN,6
192.168.10.25,56222,BENIGN,6
172.16.0.1,58668,DDoS,6
192.168.10.9,61473,BENIGN,6
192.168.10.8,52119,BENIGN,6
172.16.0.1,58667,DDoS,6
192.168.10.12,59138,BENIGN,6
192.168.10.25,55826,BENIGN,6
192.168.10.9,9901,BENIGN,6
192.168.10.8,51967,BENIGN,6
192.168.10.12,59140,BENIGN,6
192.168.10.16,27264,BENIGN,6
192.168.10.51,10619,BENIGN,6
192.168.10.25,56224,BENIGN,6
192.168.10.17,40375,BENIGN,6
172.16.0.1,58666,DDoS,6
192.168.10.9,7450,BENIGN,6
192.168.10.9,61395,BENIGN,6
192.168.10.9,9706,BENIGN,6
172.16.0.1,62028,DDoS,6
192.168.10.25,55834,BENIGN,6
192.168.10.16,41816,BENIGN,6
192.168.10.17,55106,BENIGN,6
192.168.10.8,59097,BENIGN,6
192.168.10.9,10059,BENIGN,6
172.16.0.1,62233,DDoS,6
192.168.10.17,40523,BENIGN,6
192.168.10.5,50567,BENIGN,6
192.168.10.12,58974,BENIGN,6
192.168.10.25,56205,BENIGN,6
192.168.10.51,53763,BENIGN,6
192.168.10.25,55938,BENIGN,6
192.168.10.9,10058,BENIGN,6
172.16.0.1,34962,PortScan,6
192.168.10.9,9894,BENIGN,6
192.168.10.16,27915,BENIGN,6
192.168.10.16,41238,BENIGN,6
172.16.0.1,58562,DDoS,6
192.168.10.14,52032,BENIGN,6
172.16.0.1,58802,PortScan,6
52.84.86.179,443,BENIGN,6
192.168.10.12,58744,BENIGN,6
192.168.10.25,55941,BENIGN,6
52.84.63.35,80,BENIGN,6
192.168.10.16,41812,BENIGN,6
172.16.0.1,62029,DDoS,6
192.168.10.8,58190,BENIGN,6
192.168.10.17,40531,BENIGN,6
192.168.10.51,50169,BENIGN,6
172.16.0.1,58670,DDoS,6
192.168.10.9,61516,BENIGN,6
172.16.0.1,58665,DDoS,6
172.16.0.1,62080,DDoS,6
192.168.10.17,39018,BENIGN,6
172.16.0.1,62166,DDoS,6
192.168.10.9,10323,BENIGN,6
172.16.0.1,58402,DDoS,6
172.16.0.1,62167,DDoS,6
192.168.10.9,10033,BENIGN,6
192.168.10.5,65405,BENIGN,6
192.168.10.19,46366,BENIGN,6
172.16.0.1,58401,DDoS,6
192.168.10.8,49743,BENIGN,6
192.168.10.25,55813,BENIGN,6
192.168.10.9,10324,BENIGN,6
192.168.10.9,10325,BENIGN,6
192.168.10.25,55949,BENIGN,6
172.16.0.1,58400,DDoS,6
172.16.0.1,58399,DDoS,6
192.168.10.51,50285,BENIGN,6
192.168.10.17,40545,BENIGN,6
192.168.10.9,10326,BENIGN,6
192.168.10.25,56236,BENIGN,6
172.16.0.1,58822,DDoS,6
192.168.10.9,10031,BENIGN,6
192.168.10.25,55950,BENIGN,6
192.168.10.16,26126,BENIGN,6
172.16.0.1,58658,PortScan,6
192.168.10.9,9679,BENIGN,6
172.16.0.1,58823,DDoS,6
172.16.0.1,58398,DDoS,6
172.16.0.1,58824,DDoS,6
172.16.0.1,62113,DDoS,6
172.16.0.1,58397,DDoS,6
172.16.0.1,62114,DDoS,6
192.168.10.25,55948,BENIGN,6
192.168.10.51,53915,BENIGN,6
192.168.10.9,9688,BENIGN,6
192.168.10.9,9689,BENIGN,6
192.168.10.9,9692,BENIGN,6
172.16.0.1,58404,PortScan,6
192.168.10.17,40547,BENIGN,6
172.16.0.1,58566,PortScan,6
192.168.10.14,52048,BENIGN,6
192.168.10.25,56231,BENIGN,6
172.16.0.1,58664,DDoS,6
192.168.10.51,50164,BENIGN,6
192.168.10.12,59144,BENIGN,6
192.168.10.9,7451,BENIGN,6
172.16.0.1,62244,DDoS,6
192.168.10.9,61394,BENIGN,6
192.168.10.9,9691,BENIGN,6
192.168.10.51,50272,BENIGN,6
192.168.10.9,9690,BENIGN,6
172.16.0.1,58663,DDoS,6
192.168.10.25,56037,BENIGN,6
172.16.0.1,62245,DDoS,6
172.16.0.1,58662,PortScan,6
192.168.10.25,55945,BENIGN,6
192.168.10.51,50273,BENIGN,6
172.16.0.1,58662,DDoS,6
172.16.0.1,58661,DDoS,6
172.16.0.1,58814,DDoS,6
192.168.10.25,56232,BENIGN,6
192.168.10.9,61393,BENIGN,6
192.168.10.17,55111,BENIGN,6
172.16.0.1,58403,DDoS,6
192.168.10.25,55819,BENIGN,6
192.168.10.17,40178,BENIGN,6
192.168.10.17,55081,BENIGN,6
52.209.187.25,443,BENIGN,6
172.16.0.1,58769,DDoS,6
192.168.10.25,55865,BENIGN,6
172.16.0.1,58765,DDoS,6
172.16.0.1,58766,DDoS,6
192.168.10.9,9751,BENIGN,6
172.16.0.1,58437,DDoS,6
172.16.0.1,62048,DDoS,6
192.168.10.16,41628,BENIGN,6
192.168.10.9,7439,BENIGN,6
172.16.0.1,58767,DDoS,6
192.168.10.9,10255,BENIGN,6
192.168.10.9,10256,BENIGN,6
172.16.0.1,58768,DDoS,6
192.168.10.9,7441,BENIGN,6
192.168.10.5,65368,BENIGN,6
192.168.10.25,56056,BENIGN,6
192.168.10.51,50241,BENIGN,6
192.168.10.9,10077,BENIGN,6
172.16.0.1,58436,DDoS,6
172.16.0.1,58770,DDoS,6
192.168.10.9,7443,BENIGN,6
52.84.64.106,443,BENIGN,6
192.168.10.8,51988,BENIGN,6
192.168.10.9,9884,BENIGN,6
172.16.0.1,58771,DDoS,6
192.168.10.17,40407,BENIGN,6
192.168.10.25,55860,BENIGN,6
192.168.10.9,61590,BENIGN,6
192.168.10.9,7394,BENIGN,6
192.168.10.16,41298,BENIGN,6
192.168.10.9,10261,BENIGN,6
192.168.10.16,41328,BENIGN,6
192.168.10.17,40501,BENIGN,6
172.16.0.1,58764,DDoS,6
172.16.0.1,58680,PortScan,6
192.168.10.5,65428,BENIGN,6
192.168.10.9,9765,BENIGN,6
